  5000.00       0.000000       0.000000       0.000000       0.000000
  5034.21       0.000000       0.000000       0.000000       0.000000
  5068.43       0.000000       0.000000       0.000000       0.000000
  5102.64       0.000000       0.000000       0.000000       0.000000
  5136.85       0.000000       0.000000       0.000000       0.000000
  5171.07       0.000000       0.000000       0.000000       0.000000
  5205.28       0.000000       0.000000       0.000000       0.000000
  5239.49       0.000000       0.000000       0.000000       0.000000
  5273.70       0.000000       0.000000       0.000000       0.000000
  5307.92       0.000000       0.000000       0.000000       0.000000
  5342.13       0.000000       0.000000       0.000000       0.000000
  5376.34       0.000000       0.000000       0.000000       0.000000
  5410.56       0.000000       0.000000       0.000000       0.000000
  5444.77       0.000000       0.000000       0.000000       0.000000
  5478.98       0.000000       0.000000       0.000000       0.000000
  5513.20       0.000000       0.000000       0.000000       0.000000
  5547.41       0.000000       0.000000       0.000000       0.000000
  5581.62       0.000000       0.000000       0.000000       0.000000
  5615.84       0.000000       0.000000       0.000000       0.000000
  5650.05       0.000000       0.000000       0.000000       0.000000
  5684.26       0.000000       0.000000       0.000000       0.000000
  5718.48       0.000000       0.000000       0.000000       0.000000
  5752.69       0.000000       0.000000       0.000000       0.000000
  5786.90       0.000000       0.000000       0.000000       0.000000
  5821.11       0.000000       0.000000       0.000000       0.000000
  5855.33       0.000000       0.000000       0.000000       0.000000
  5889.54       0.000000       0.000000       0.000000       0.000000
  5923.75       0.000001       0.000000       0.000000       0.000000
  5957.97       0.000001       0.000000       0.000000       0.000000
  5992.18       0.000001       0.000000       0.000000       0.000000
  6026.39       0.000001       0.000000       0.000000       0.000001
  6060.61       0.000002       0.000000       0.000001       0.000001
  6094.82       0.000002       0.000001       0.000001       0.000001
  6129.03       0.000003       0.000001       0.000001       0.000001
  6163.25       0.000004       0.000001       0.000001       0.000001
  6197.46       0.000005       0.000001       0.000002       0.000002
  6231.67       0.000006       0.000002       0.000002       0.000002
  6265.88       0.000007       0.000002       0.000003       0.000003
  6300.10       0.000009       0.000003       0.000003       0.000004
  6334.31       0.000012       0.000003       0.000004       0.000004
  6368.52       0.000014       0.000004       0.000005       0.000006
  6402.74       0.000018       0.000005       0.000006       0.000007
  6436.95       0.000022       0.000006       0.000008       0.000009
  6471.16       0.000028       0.000008       0.000010       0.000011
  6505.38       0.000034       0.000009       0.000012       0.000013
  6539.59       0.000042       0.000012       0.000015       0.000016
  6573.80       0.000052       0.000014       0.000018       0.000020
  6608.02       0.000064       0.000018       0.000022       0.000024
  6642.23       0.000078       0.000021       0.000027       0.000030
  6676.44       0.000095       0.000026       0.000033       0.000036
  6710.65       0.000115       0.000032       0.000040       0.000044
  6744.87       0.000140       0.000039       0.000048       0.000053
  6779.08       0.000169       0.000047       0.000058       0.000064
  6813.29       0.000203       0.000056       0.000070       0.000077
  6847.51       0.000244       0.000067       0.000084       0.000093
  6881.72       0.000292       0.000081       0.000100       0.000111
  6915.93       0.000349       0.000096       0.000120       0.000133
  6950.15       0.000416       0.000115       0.000142       0.000158
  6984.36       0.000493       0.000136       0.000169       0.000188
  7018.57       0.000584       0.000161       0.000200       0.000223
  7052.79       0.000689       0.000190       0.000236       0.000263
  7087.00       0.000811       0.000224       0.000278       0.000309
  7121.21       0.000952       0.000263       0.000326       0.000363
  7155.43       0.001115       0.000308       0.000382       0.000425
  7189.64       0.001301       0.000359       0.000446       0.000496
  7223.85       0.001513       0.000418       0.000518       0.000577
  7258.06       0.001756       0.000485       0.000601       0.000669
  7292.28       0.002031       0.000561       0.000696       0.000774
  7326.49       0.002343       0.000647       0.000803       0.000893
  7360.70       0.002694       0.000745       0.000923       0.001027
  7394.92       0.003090       0.000854       0.001059       0.001178
  7429.13       0.003534       0.000977       0.001210       0.001347
  7463.34       0.004029       0.001114       0.001380       0.001536
  7497.56       0.004581       0.001266       0.001569       0.001746
  7531.77       0.005194       0.001436       0.001779       0.001979
  7565.98       0.005871       0.001623       0.002011       0.002237
  7600.20       0.006618       0.001830       0.002267       0.002522
  7634.41       0.007438       0.002057       0.002548       0.002834
  7668.62       0.008336       0.002305       0.002855       0.003176
  7702.83       0.009315       0.002576       0.003190       0.003549
  7737.05       0.010380       0.002871       0.003555       0.003954
  7771.26       0.011532       0.003190       0.003949       0.004393
  7805.47       0.012776       0.003534       0.004375       0.004867
  7839.69       0.014113       0.003904       0.004833       0.005376
  7873.90       0.015545       0.004301       0.005323       0.005921
  7908.11       0.017073       0.004724       0.005846       0.006503
  7942.33       0.018697       0.005174       0.006402       0.007121
  7976.54       0.020416       0.005650       0.006990       0.007776
  8010.75       0.022230       0.006152       0.007611       0.008467
  8044.97       0.024135       0.006680       0.008263       0.009192
  8079.18       0.026128       0.007232       0.008945       0.009950
  8113.39       0.028204       0.007808       0.009655       0.010741
  8147.61       0.030357       0.008404       0.010392       0.011560
  8181.82       0.032580       0.009021       0.011153       0.012406
  8216.03       0.034865       0.009654       0.011935       0.013276
  8250.24       0.037203       0.010302       0.012735       0.014166
  8284.46       0.039584       0.010963       0.013550       0.015072
  8318.67       0.041995       0.011631       0.014375       0.015989
  8352.88       0.044426       0.012306       0.015206       0.016914
  8387.10       0.046861       0.012981       0.016039       0.017841
  8421.31       0.049288       0.013655       0.016869       0.018764
  8455.52       0.051691       0.014322       0.017691       0.019678
  8489.74       0.054055       0.014978       0.018500       0.020577
  8523.95       0.056364       0.015619       0.019289       0.021455
  8558.16       0.058602       0.016241       0.020055       0.022307
  8592.38       0.060754       0.016838       0.020791       0.023125
  8626.59       0.062804       0.017408       0.021491       0.023904
  8660.80       0.064735       0.017945       0.022152       0.024639
  8695.01       0.066534       0.018445       0.022767       0.025322
  8729.23       0.068186       0.018904       0.023331       0.025950
  8763.44       0.069677       0.019320       0.023841       0.026517
  8797.65       0.070997       0.019687       0.024292       0.027018
  8831.87       0.072132       0.020004       0.024679       0.027449
  8866.08       0.073075       0.020267       0.025001       0.027807
  8900.29       0.073817       0.020474       0.025254       0.028088
  8934.51       0.074351       0.020624       0.025436       0.028291
  8968.72       0.074674       0.020715       0.025546       0.028412
  9002.93       0.074782       0.020747       0.025582       0.028453
  9037.15       0.074674       0.020719       0.025545       0.028411
  9071.36       0.074352       0.020631       0.025434       0.028287
  9105.57       0.073818       0.020485       0.025250       0.028083
  9139.78       0.073077       0.020281       0.024996       0.027800
  9174.00       0.072135       0.020021       0.024673       0.027440
  9208.21       0.070999       0.019708       0.024284       0.027008
  9242.42       0.069681       0.019343       0.023832       0.026505
  9276.64       0.068189       0.018931       0.023322       0.025937
  9310.85       0.066538       0.018474       0.022756       0.025308
  9345.06       0.064739       0.017976       0.022140       0.024623
  9379.28       0.062808       0.017441       0.021479       0.023888
  9413.49       0.060759       0.016874       0.020778       0.023107
  9447.70       0.058607       0.016277       0.020042       0.022288
  9481.92       0.056369       0.015657       0.019276       0.021436
  9516.13       0.054060       0.015017       0.018485       0.020557
  9550.34       0.051696       0.014362       0.017677       0.019658
  9584.56       0.049293       0.013695       0.016855       0.018743
  9618.77       0.046867       0.013022       0.016024       0.017820
  9652.98       0.044431       0.012346       0.015191       0.016893
  9687.19       0.042001       0.011672       0.014360       0.015969
  9721.41       0.039589       0.011003       0.013535       0.015051
  9755.62       0.037209       0.010342       0.012721       0.014146
  9789.83       0.034870       0.009693       0.011921       0.013256
  9824.05       0.032585       0.009058       0.011139       0.012387
  9858.26       0.030361       0.008441       0.010379       0.011541
  9892.47       0.028208       0.007843       0.009643       0.010723
  9926.69       0.026132       0.007266       0.008933       0.009933
  9960.90       0.024139       0.006713       0.008251       0.009175
  9995.11       0.022234       0.006184       0.007600       0.008451
 10029.33       0.020420       0.005680       0.006980       0.007761
 10063.54       0.018701       0.005202       0.006392       0.007107
 10097.75       0.017076       0.004750       0.005836       0.006490
 10131.96       0.015548       0.004326       0.005314       0.005909
 10166.18       0.014116       0.003927       0.004824       0.005364
 10200.39       0.012779       0.003556       0.004367       0.004856
 10234.60       0.011535       0.003210       0.003942       0.004383
 10268.82       0.010382       0.002889       0.003548       0.003945
 10303.03       0.009318       0.002593       0.003184       0.003540
 10337.24       0.008338       0.002321       0.002849       0.003168
 10371.46       0.007440       0.002071       0.002542       0.002827
 10405.67       0.006620       0.001843       0.002262       0.002515
 10439.88       0.005873       0.001635       0.002007       0.002231
 10474.10       0.005195       0.001447       0.001775       0.001974
 10508.31       0.004583       0.001276       0.001566       0.001741
 10542.52       0.004031       0.001122       0.001377       0.001531
 10576.74       0.003535       0.000984       0.001208       0.001343
 10610.95       0.003091       0.000861       0.001056       0.001174
 10645.16       0.002695       0.000751       0.000921       0.001024
 10679.37       0.002343       0.000653       0.000801       0.000890
 10713.59       0.002032       0.000566       0.000694       0.000772
 10747.80       0.001756       0.000489       0.000600       0.000667
 10782.01       0.001514       0.000422       0.000517       0.000575
 10816.23       0.001301       0.000363       0.000444       0.000494
 10850.44       0.001115       0.000311       0.000381       0.000423
 10884.65       0.000953       0.000266       0.000325       0.000362
 10918.87       0.000812       0.000226       0.000277       0.000308
