  5000.00       0.000000       0.000000       0.000000       0.000000
  5034.21       0.000000       0.000000       0.000000       0.000000
  5068.43       0.000000       0.000000       0.000000       0.000000
  5102.64       0.000000       0.000000       0.000000       0.000000
  5136.85       0.000000       0.000000       0.000000       0.000000
  5171.07       0.000000       0.000000       0.000000       0.000000
  5205.28       0.000000       0.000000       0.000000       0.000000
  5239.49       0.000000       0.000000       0.000000       0.000000
  5273.70       0.000000       0.000000       0.000000       0.000000
  5307.92       0.000000       0.000000       0.000000       0.000000
  5342.13       0.000000       0.000000       0.000000       0.000000
  5376.34       0.000000       0.000000       0.000000       0.000000
  5410.56       0.000000       0.000000       0.000000       0.000000
  5444.77       0.000000       0.000000       0.000000       0.000000
  5478.98       0.000000       0.000000       0.000000       0.000000
  5513.20       0.000000       0.000000       0.000000       0.000000
  5547.41       0.000000       0.000000       0.000000       0.000000
  5581.62       0.000000       0.000000       0.000000       0.000000
  5615.84       0.000000       0.000000       0.000000       0.000000
  5650.05       0.000000       0.000000       0.000000       0.000000
  5684.26       0.000000       0.000000       0.000000       0.000000
  5718.48       0.000000       0.000000       0.000000       0.000000
  5752.69       0.000000       0.000000       0.000000       0.000000
  5786.90       0.000000       0.000000       0.000000       0.000000
  5821.11       0.000000       0.000000       0.000000       0.000000
  5855.33       0.000000       0.000000       0.000000       0.000000
  5889.54       0.000001       0.000000       0.000000       0.000000
  5923.75       0.000001       0.000000       0.000000       0.000000
  5957.97       0.000001       0.000000       0.000000       0.000000
  5992.18       0.000001       0.000000       0.000000       0.000000
  6026.39       0.000001       0.000000       0.000000       0.000001
  6060.61       0.000002       0.000001       0.000001       0.000001
  6094.82       0.000002       0.000001       0.000001       0.000001
  6129.03       0.000003       0.000001       0.000001       0.000001
  6163.25       0.000004       0.000001       0.000001       0.000002
  6197.46       0.000005       0.000001       0.000002       0.000002
  6231.67       0.000006       0.000002       0.000002       0.000002
  6265.88       0.000008       0.000002       0.000002       0.000003
  6300.10       0.000010       0.000003       0.000003       0.000004
  6334.31       0.000012       0.000004       0.000004       0.000005
  6368.52       0.000015       0.000004       0.000005       0.000006
  6402.74       0.000019       0.000005       0.000006       0.000008
  6436.95       0.000024       0.000007       0.000007       0.000010
  6471.16       0.000030       0.000008       0.000009       0.000012
  6505.38       0.000036       0.000010       0.000011       0.000015
  6539.59       0.000045       0.000013       0.000014       0.000018
  6573.80       0.000055       0.000016       0.000017       0.000022
  6608.02       0.000068       0.000019       0.000021       0.000027
  6642.23       0.000083       0.000024       0.000026       0.000033
  6676.44       0.000101       0.000029       0.000031       0.000041
  6710.65       0.000123       0.000035       0.000038       0.000049
  6744.87       0.000148       0.000043       0.000046       0.000060
  6779.08       0.000179       0.000052       0.000056       0.000072
  6813.29       0.000216       0.000062       0.000067       0.000087
  6847.51       0.000259       0.000075       0.000080       0.000105
  6881.72       0.000311       0.000089       0.000096       0.000125
  6915.93       0.000371       0.000107       0.000115       0.000149
  6950.15       0.000442       0.000127       0.000137       0.000178
  6984.36       0.000525       0.000151       0.000163       0.000211
  7018.57       0.000621       0.000179       0.000193       0.000250
  7052.79       0.000733       0.000211       0.000227       0.000295
  7087.00       0.000863       0.000248       0.000268       0.000347
  7121.21       0.001013       0.000291       0.000314       0.000407
  7155.43       0.001185       0.000341       0.000368       0.000476
  7189.64       0.001383       0.000398       0.000429       0.000556
  7223.85       0.001609       0.000463       0.000499       0.000646
  7258.06       0.001866       0.000537       0.000580       0.000750
  7292.28       0.002159       0.000621       0.000671       0.000867
  7326.49       0.002490       0.000717       0.000774       0.001000
  7360.70       0.002864       0.000824       0.000890       0.001150
  7394.92       0.003285       0.000946       0.001021       0.001318
  7429.13       0.003756       0.001082       0.001167       0.001507
  7463.34       0.004283       0.001233       0.001331       0.001718
  7497.56       0.004870       0.001402       0.001514       0.001953
  7531.77       0.005521       0.001590       0.001717       0.002214
  7565.98       0.006241       0.001798       0.001941       0.002502
  7600.20       0.007034       0.002027       0.002188       0.002820
  7634.41       0.007906       0.002278       0.002460       0.003168
  7668.62       0.008860       0.002553       0.002757       0.003550
  7702.83       0.009901       0.002853       0.003081       0.003966
  7737.05       0.011032       0.003180       0.003434       0.004418
  7771.26       0.012257       0.003533       0.003816       0.004908
  7805.47       0.013578       0.003915       0.004228       0.005436
  7839.69       0.014999       0.004325       0.004671       0.006003
  7873.90       0.016521       0.004764       0.005145       0.006611
  7908.11       0.018144       0.005233       0.005652       0.007259
  7942.33       0.019870       0.005732       0.006191       0.007948
  7976.54       0.021697       0.006260       0.006761       0.008677
  8010.75       0.023624       0.006816       0.007363       0.009445
  8044.97       0.025648       0.007401       0.007995       0.010252
  8079.18       0.027765       0.008013       0.008656       0.011096
  8113.39       0.029971       0.008651       0.009345       0.011975
  8147.61       0.032258       0.009312       0.010060       0.012886
  8181.82       0.034620       0.009995       0.010798       0.013827
  8216.03       0.037048       0.010698       0.011558       0.014793
  8250.24       0.039532       0.011416       0.012334       0.015781
  8284.46       0.042061       0.012148       0.013126       0.016787
  8318.67       0.044623       0.012890       0.013927       0.017806
  8352.88       0.047205       0.013637       0.014735       0.018832
  8387.10       0.049792       0.014386       0.015546       0.019860
  8421.31       0.052369       0.015133       0.016353       0.020884
  8455.52       0.054922       0.015872       0.017153       0.021897
  8489.74       0.057433       0.016600       0.017940       0.022893
  8523.95       0.059885       0.017311       0.018709       0.023865
  8558.16       0.062263       0.018001       0.019455       0.024807
  8592.38       0.064548       0.018664       0.020172       0.025712
  8626.59       0.066725       0.019295       0.020856       0.026574
  8660.80       0.068776       0.019891       0.021500       0.027385
  8695.01       0.070686       0.020446       0.022101       0.028139
  8729.23       0.072440       0.020956       0.022653       0.028831
  8763.44       0.074023       0.021417       0.023152       0.029455
  8797.65       0.075424       0.021824       0.023594       0.030006
  8831.87       0.076629       0.022176       0.023974       0.030479
  8866.08       0.077630       0.022468       0.024291       0.030870
  8900.29       0.078416       0.022699       0.024542       0.031176
  8934.51       0.078983       0.022866       0.024723       0.031395
  8968.72       0.079325       0.022967       0.024834       0.031524
  9002.93       0.079439       0.023003       0.024873       0.031562
  9037.15       0.079323       0.022973       0.024841       0.031509
  9071.36       0.078980       0.022876       0.024738       0.031366
  9105.57       0.078411       0.022714       0.024564       0.031134
  9139.78       0.077623       0.022488       0.024320       0.030814
  9174.00       0.076621       0.022201       0.024010       0.030410
  9208.21       0.075414       0.021854       0.023636       0.029924
  9242.42       0.074012       0.021450       0.023200       0.029362
  9276.64       0.072428       0.020994       0.022707       0.028727
  9310.85       0.070673       0.020487       0.022160       0.028025
  9345.06       0.068761       0.019936       0.021565       0.027261
  9379.28       0.066709       0.019343       0.020924       0.026442
  9413.49       0.064532       0.018714       0.020244       0.025573
  9447.70       0.062246       0.018053       0.019530       0.024662
  9481.92       0.059867       0.017366       0.018787       0.023714
  9516.13       0.057414       0.016656       0.018020       0.022738
  9550.34       0.054903       0.015930       0.017235       0.021739
  9584.56       0.052351       0.015191       0.016436       0.020723
  9618.77       0.049773       0.014445       0.015629       0.019699
  9652.98       0.047186       0.013696       0.014819       0.018671
  9687.19       0.044604       0.012948       0.014011       0.017646
  9721.41       0.042043       0.012206       0.013208       0.016629
  9755.62       0.039514       0.011473       0.012416       0.015625
  9789.83       0.037030       0.010753       0.011637       0.014640
  9824.05       0.034603       0.010050       0.010876       0.013677
  9858.26       0.032241       0.009365       0.010135       0.012741
  9892.47       0.029954       0.008702       0.009418       0.011835
  9926.69       0.027750       0.008062       0.008726       0.010961
  9960.90       0.025633       0.007448       0.008062       0.010123
  9995.11       0.023610       0.006861       0.007427       0.009322
 10029.33       0.021683       0.006302       0.006822       0.008560
 10063.54       0.019857       0.005772       0.006248       0.007837
 10097.75       0.018132       0.005271       0.005706       0.007155
 10131.96       0.016509       0.004800       0.005196       0.006513
 10166.18       0.014988       0.004358       0.004718       0.005911
 10200.39       0.013568       0.003946       0.004272       0.005350
 10234.60       0.012247       0.003562       0.003857       0.004828
 10268.82       0.011023       0.003206       0.003472       0.004345
 10303.03       0.009893       0.002878       0.003116       0.003899
 10337.24       0.008853       0.002576       0.002789       0.003488
 10371.46       0.007899       0.002299       0.002489       0.003112
 10405.67       0.007028       0.002045       0.002215       0.002768
 10439.88       0.006235       0.001815       0.001965       0.002455
 10474.10       0.005516       0.001606       0.001739       0.002171
 10508.31       0.004865       0.001416       0.001534       0.001915
 10542.52       0.004279       0.001246       0.001349       0.001684
 10576.74       0.003753       0.001093       0.001184       0.001476
 10610.95       0.003282       0.000956       0.001035       0.001291
 10645.16       0.002861       0.000833       0.000903       0.001125
 10679.37       0.002488       0.000725       0.000785       0.000978
 10713.59       0.002157       0.000628       0.000681       0.000848
 10747.80       0.001864       0.000543       0.000588       0.000733
 10782.01       0.001607       0.000468       0.000507       0.000631
 10816.23       0.001381       0.000403       0.000436       0.000542
 10850.44       0.001184       0.000345       0.000374       0.000465
 10884.65       0.001011       0.000295       0.000319       0.000397
 10918.87       0.000862       0.000251       0.000272       0.000338
